#,content_type,course_name,course_order,module_name,module_order,lesson_name,lesson_order,file_location
1634,problem,C# Problems,63,Tree & Graph Problems,4,Pacific Atlantic Water Flow,16,problem/csharp/04-tree-graph-problems/pacific-atlantic-water-flow.json
1635,problem,C# Problems,63,Tree & Graph Problems,4,Surrounded Regions,17,problem/csharp/04-tree-graph-problems/surrounded-regions.json
1636,problem,C# Problems,63,Tree & Graph Problems,4,Number of Connected Components,18,problem/csharp/04-tree-graph-problems/number-of-connected-components.json
1637,problem,C# Problems,63,Tree & Graph Problems,4,Graph Valid Tree,19,problem/csharp/04-tree-graph-problems/graph-valid-tree.json
1638,problem,C# Problems,63,Tree & Graph Problems,4,Word Ladder,20,problem/csharp/04-tree-graph-problems/word-ladder.json
1639,problem,C# Problems,63,Tree & Graph Problems,4,Alien Dictionary,21,problem/csharp/04-tree-graph-problems/alien-dictionary.json
1640,problem,C# Problems,63,Tree & Graph Problems,4,All Nodes Distance K in Binary Tree,22,problem/csharp/04-tree-graph-problems/all-nodes-distance-k-in-binary-tree.json
1641,problem,C# Problems,63,Tree & Graph Problems,4,Lowest Common Ancestor of BST,23,problem/csharp/04-tree-graph-problems/lowest-common-ancestor-of-bst.json
1642,problem,C# Problems,63,Tree & Graph Problems,4,Binary Tree Right Side View,24,problem/csharp/04-tree-graph-problems/binary-tree-right-side-view.json
1643,problem,C# Problems,63,Tree & Graph Problems,4,Count Complete Tree Nodes,25,problem/csharp/04-tree-graph-problems/count-complete-tree-nodes.json
1644,problem,C# Problems,63,Dynamic Programming Problems,5,Climbing Stairs,1,problem/csharp/05-dynamic-programming-problems/climbing-stairs.json
1645,problem,C# Problems,63,Dynamic Programming Problems,5,Fibonacci Number,2,problem/csharp/05-dynamic-programming-problems/fibonacci-number.json
1646,problem,C# Problems,63,Dynamic Programming Problems,5,House Robber,3,problem/csharp/05-dynamic-programming-problems/house-robber.json
1647,problem,C# Problems,63,Dynamic Programming Problems,5,House Robber II,4,problem/csharp/05-dynamic-programming-problems/house-robber-ii.json
1648,problem,C# Problems,63,Dynamic Programming Problems,5,Decode Ways,5,problem/csharp/05-dynamic-programming-problems/decode-ways.json
1649,problem,C# Problems,63,Dynamic Programming Problems,5,Unique Paths,6,problem/csharp/05-dynamic-programming-problems/unique-paths.json
1650,problem,C# Problems,63,Dynamic Programming Problems,5,Unique Paths II,7,problem/csharp/05-dynamic-programming-problems/unique-paths-ii.json
1651,problem,C# Problems,63,Dynamic Programming Problems,5,Minimum Path Sum,8,problem/csharp/05-dynamic-programming-problems/minimum-path-sum.json
1652,problem,C# Problems,63,Dynamic Programming Problems,5,Edit Distance,9,problem/csharp/05-dynamic-programming-problems/edit-distance.json
1653,problem,C# Problems,63,Dynamic Programming Problems,5,Maximum Subarray,10,problem/csharp/05-dynamic-programming-problems/maximum-subarray.json
1654,problem,C# Problems,63,Dynamic Programming Problems,5,Maximum Product Subarray,11,problem/csharp/05-dynamic-programming-problems/maximum-product-subarray.json
1655,problem,C# Problems,63,Dynamic Programming Problems,5,Coin Change,12,problem/csharp/05-dynamic-programming-problems/coin-change.json
1656,problem,C# Problems,63,Dynamic Programming Problems,5,Word Break,13,problem/csharp/05-dynamic-programming-problems/word-break.json
1657,problem,C# Problems,63,Dynamic Programming Problems,5,Best Time to Buy and Sell Stock,14,problem/csharp/05-dynamic-programming-problems/best-time-to-buy-and-sell-stock.json
1658,problem,C# Problems,63,Dynamic Programming Problems,5,Best Time to Buy and Sell Stock II,15,problem/csharp/05-dynamic-programming-problems/best-time-to-buy-and-sell-stock-ii.json
1659,problem,C# Problems,63,Dynamic Programming Problems,5,Longest Increasing Subsequence,16,problem/csharp/05-dynamic-programming-problems/longest-increasing-subsequence.json
1660,problem,C# Problems,63,Dynamic Programming Problems,5,0-1 Knapsack,17,problem/csharp/05-dynamic-programming-problems/0-1-knapsack.json
1661,problem,C# Problems,63,Dynamic Programming Problems,5,Longest Common Subsequence,18,problem/csharp/05-dynamic-programming-problems/longest-common-subsequence.json
1662,problem,C# Problems,63,Dynamic Programming Problems,5,Palindrome Partitioning,19,problem/csharp/05-dynamic-programming-problems/palindrome-partitioning.json
1663,problem,C# Problems,63,Dynamic Programming Problems,5,Combination Sum IV,20,problem/csharp/05-dynamic-programming-problems/combination-sum-iv.json
1664,problem,C# Problems,63,Dynamic Programming Problems,5,Regular Expression Matching,21,problem/csharp/05-dynamic-programming-problems/regular-expression-matching.json
1665,problem,C# Problems,63,Dynamic Programming Problems,5,Burst Balloons,22,problem/csharp/05-dynamic-programming-problems/burst-balloons.json
1666,problem,C# Problems,63,Dynamic Programming Problems,5,Counting Bits,23,problem/csharp/05-dynamic-programming-problems/counting-bits.json
1667,problem,C# Problems,63,Sorting & Searching Problems,6,Binary Search,1,problem/csharp/06-sorting-searching-problems/binary-search.json
1668,problem,C# Problems,63,Sorting & Searching Problems,6,"Pow(x, n)",11,problem/csharp/06-sorting-searching-problems/powx-n.json
1669,problem,C# Problems,63,Recursion Problems,7,Count Digits in a Number,1,problem/csharp/07-recursion-problems/count-digits-in-number.json
1670,problem,C# Problems,63,Recursion Problems,7,Digital Root,2,problem/csharp/07-recursion-problems/digital-root.json
1671,problem,C# Problems,63,Recursion Problems,7,Power of a Number,3,problem/csharp/07-recursion-problems/power.json
1672,problem,C# Problems,63,Bitwise Problems,8,Find First Set Bit,1,problem/csharp/08-bitwise-problems/find-first-set-bit.json
1673,problem,C# Problems,63,Bitwise Problems,8,Count Total Set Bits,2,problem/csharp/08-bitwise-problems/count-total-set-bits.json
1674,problem,C# Problems,63,Bitwise Problems,8,Maximum Consecutive Ones,3,problem/csharp/08-bitwise-problems/max-consecutive-ones.json
1675,problem,ASP.NET Core Problems,64,MVC Fundamentals Problems,1,Routing Basics,1,problem/aspnet-core/01-mvc-fundamentals-problems/routing-basics.json
1676,problem,Low Level Design Problems,64,Parking Lot System,1,Design a Basic Parking Lot,1,problem/lld/parking-lot-system/parking-lot-basic.json
1677,problem,SQL Problems,64,SQL Basics,1,Select All Employees,1,problem/sql/01-sql-basics/01-select-all-employees.json
1678,problem,ASP.NET Core Problems,64,MVC Fundamentals Problems,1,Attribute Routing,2,problem/aspnet-core/01-mvc-fundamentals-problems/attribute-routing.json
1679,problem,Low Level Design Problems,64,Parking Lot System,1,Parking Lot: Pricing Strategies and Concurrency,2,problem/lld/parking-lot-system/parking-lot-advanced.json
1680,problem,SQL Problems,64,SQL Basics,1,Filter Employees by Department,2,problem/sql/01-sql-basics/02-filter-employees-by-department.json
1681,problem,ASP.NET Core Problems,64,MVC Fundamentals Problems,1,Action Filters,3,problem/aspnet-core/01-mvc-fundamentals-problems/action-filters.json
1682,problem,SQL Problems,64,SQL Basics,1,Sort Products by Price,3,problem/sql/01-sql-basics/03-sort-products-by-price.json
1683,problem,ASP.NET Core Problems,64,MVC Fundamentals Problems,1,Model Binding Deep Dive,4,problem/aspnet-core/01-mvc-fundamentals-problems/model-binding-deep-dive.json
1684,problem,SQL Problems,64,SQL Basics,1,Count Employees per Department,4,problem/sql/01-sql-basics/04-count-employees-per-department.json
1685,problem,ASP.NET Core Problems,64,MVC Fundamentals Problems,1,Validation Attributes,5,problem/aspnet-core/01-mvc-fundamentals-problems/validation-attributes.json
1686,problem,SQL Problems,64,SQL Basics,1,Filter Groups with HAVING,5,problem/sql/01-sql-basics/05-filter-groups-with-having.json
1687,problem,ASP.NET Core Problems,64,MVC Fundamentals Problems,1,Controller Actions and Results,6,problem/aspnet-core/01-mvc-fundamentals-problems/controller-actions-and-results.json
1688,problem,SQL Problems,64,SQL Basics,1,INNER JOIN Orders with Customers,6,problem/sql/01-sql-basics/06-inner-join-orders-customers.json
1689,problem,SQL Problems,64,SQL Basics,1,LEFT JOIN All Customers with Orders,7,problem/sql/01-sql-basics/07-left-join-customers-orders.json
1690,problem,SQL Problems,64,SQL Basics,1,RIGHT JOIN Suppliers with Products,8,problem/sql/01-sql-basics/08-right-join-suppliers-products.json
1691,problem,SQL Problems,64,SQL Basics,1,FULL OUTER JOIN Employees and Departments,9,problem/sql/01-sql-basics/09-full-outer-join-employees-departments.json
1692,problem,SQL Problems,64,SQL Basics,1,Select Distinct Cities,10,problem/sql/01-sql-basics/10-select-distinct-cities.json
1693,problem,SQL Problems,64,SQL Basics,1,Find Employees with BETWEEN Salary Range,11,problem/sql/01-sql-basics/11-between-salary-range.json
1694,problem,SQL Problems,64,SQL Basics,1,Filter with IN Operator,12,problem/sql/01-sql-basics/12-in-operator-departments.json
1695,problem,SQL Problems,64,SQL Basics,1,Pattern Matching with LIKE,13,problem/sql/01-sql-basics/13-like-pattern-matching.json
1696,problem,SQL Problems,64,SQL Basics,1,Basic Aggregate Functions,14,problem/sql/01-sql-basics/14-aggregate-functions-basics.json
1697,problem,SQL Problems,64,SQL Basics,1,Handle NULL Values with ISNULL,15,problem/sql/01-sql-basics/15-null-handling-isnull.json
1698,problem,SQL Problems,64,SQL Basics,1,String Concatenation,16,problem/sql/01-sql-basics/16-string-concatenation.json
1699,problem,SQL Problems,64,SQL Basics,1,Date Functions — Current Date,17,problem/sql/01-sql-basics/17-date-functions-current-date.json
1700,problem,SQL Problems,64,SQL Basics,1,UNION Customers and Suppliers,18,problem/sql/01-sql-basics/18-union-order-customers-suppliers.json
1701,problem,SQL Problems,64,SQL Basics,1,Find Departments That Have Employees,19,problem/sql/01-sql-basics/19-exists-department-employees.json
1702,problem,SQL Problems,64,SQL Basics,1,Top N Employees by Salary per Department,20,problem/sql/01-sql-basics/20-top-n-per-group.json
1703,problem,ASP.NET Core Problems,64,Razor Views Problems,2,Razor Syntax Basics,1,problem/aspnet-core/02-razor-views-problems/razor-syntax-basics.json
1704,problem,Low Level Design Problems,64,Elevator System,2,Design a Basic Elevator,1,problem/lld/elevator-system/elevator-basic.json
1705,problem,SQL Problems,64,SQL Intermediate,2,Subquery in WHERE Clause,1,problem/sql/02-sql-intermediate/01-subquery-in-where-clause.json
1706,problem,ASP.NET Core Problems,64,Razor Views Problems,2,Layouts and Partials,2,problem/aspnet-core/02-razor-views-problems/layouts-and-partials.json
1707,problem,Low Level Design Problems,64,Elevator System,2,Elevator Scheduling Algorithms,2,problem/lld/elevator-system/elevator-scheduling.json
1708,problem,SQL Problems,64,SQL Intermediate,2,CTE for Department Salary Stats,2,problem/sql/02-sql-intermediate/02-cte-department-salary-stats.json
1709,problem,ASP.NET Core Problems,64,Razor Views Problems,2,View Components,3,problem/aspnet-core/02-razor-views-problems/view-components.json
1710,problem,SQL Problems,64,SQL Intermediate,2,Ranking Employees with RANK(),3,problem/sql/02-sql-intermediate/03-window-function-rank.json
1711,problem,ASP.NET Core Problems,64,Razor Views Problems,2,Tag Helpers,4,problem/aspnet-core/02-razor-views-problems/tag-helpers.json
1712,problem,SQL Problems,64,SQL Intermediate,2,Compare Salaries with LAG and LEAD,4,problem/sql/02-sql-intermediate/04-lead-lag-salary-comparison.json
1713,problem,ASP.NET Core Problems,64,Razor Views Problems,2,"ViewData, ViewBag, and TempData",5,problem/aspnet-core/02-razor-views-problems/view-data-tempdata.json
1714,problem,SQL Problems,64,SQL Intermediate,2,Correlated Subquery for Department Average,5,problem/sql/02-sql-intermediate/05-correlated-subquery-department-average.json
1715,problem,SQL Problems,64,SQL Intermediate,2,Running Total with CTE and Window Function,6,problem/sql/02-sql-intermediate/06-cte-running-total-sales.json
1716,problem,SQL Problems,64,SQL Intermediate,2,Self Join — Employee and Manager,7,problem/sql/02-sql-intermediate/07-self-join-employee-manager.json
1717,problem,SQL Problems,64,SQL Intermediate,2,INTERSECT — Common Products Ordered,8,problem/sql/02-sql-intermediate/08-intersect-common-products-orders.json
1718,problem,SQL Problems,64,SQL Intermediate,2,EXCEPT — Products Never Ordered,9,problem/sql/02-sql-intermediate/09-except-products-never-ordered.json
1719,problem,SQL Problems,64,SQL Intermediate,2,Recursive CTE — Employee Hierarchy,10,problem/sql/02-sql-intermediate/10-recursive-cte-employee-hierarchy.json
1720,problem,SQL Problems,64,SQL Intermediate,2,"Multiple JOINs — Order with Customer, Product, and Supplier",11,problem/sql/02-sql-intermediate/11-multiple-joins-order-details.json
1721,problem,SQL Problems,64,SQL Intermediate,2,ALL Operator — Above All Department Averages,12,problem/sql/02-sql-intermediate/12-all-operator-salary-check.json
1722,problem,SQL Problems,64,SQL Intermediate,2,DENSE_RANK vs RANK — Tied Salaries,13,problem/sql/02-sql-intermediate/13-dense-rank-vs-rank.json
1723,problem,SQL Problems,64,SQL Intermediate,2,String Functions — Normalize Emails,14,problem/sql/02-sql-intermediate/14-string-functions-uppercase-email.json
1724,problem,SQL Problems,64,SQL Intermediate,2,CASE Expression — Salary Bands,15,problem/sql/02-sql-intermediate/15-case-expression-salary-band.json
1725,problem,SQL Problems,64,SQL Intermediate,2,CROSS APPLY — Top 2 Products per Category,16,problem/sql/02-sql-intermediate/16-cross-apply-product-categories.json
1726,problem,SQL Problems,64,SQL Intermediate,2,UNION ALL — Combine Multiple Sources,17,problem/sql/02-sql-intermediate/17-union-all-combined-customer-orders.json
1727,problem,SQL Problems,64,SQL Intermediate,2,Remove Duplicates with ROW_NUMBER,18,problem/sql/02-sql-intermediate/18-row-number-duplicate-removal.json
1728,problem,SQL Problems,64,SQL Intermediate,2,PIVOT — Sales by Quarter,19,problem/sql/02-sql-intermediate/19-pivot-sales-by-quarter.json
1729,problem,SQL Problems,64,SQL Intermediate,2,COALESCE — Display Preferred Name,20,problem/sql/02-sql-intermediate/20-coalesce-display-preferred-name.json
1730,problem,ASP.NET Core Problems,64,API Design Problems,3,REST API Design Principles,1,problem/aspnet-core/03-api-design-problems/rest-api-design-principles.json
1731,problem,Low Level Design Problems,64,ATM Machine,3,Design a Basic ATM Machine,1,problem/lld/atm-machine/atm-basic.json
1732,problem,SQL Problems,64,SQL Advanced,3,Stored Procedure — Get Employees by Department,1,problem/sql/03-sql-advanced/01-stored-procedure-get-employees-by-dept.json
1733,problem,ASP.NET Core Problems,64,API Design Problems,3,API Versioning,2,problem/aspnet-core/03-api-design-problems/api-versioning.json
1734,problem,Low Level Design Problems,64,ATM Machine,3,ATM: Cash Management and Denominations,2,problem/lld/atm-machine/atm-advanced.json
1735,problem,SQL Problems,64,SQL Advanced,3,AFTER UPDATE Trigger — Log Salary Changes,2,problem/sql/03-sql-advanced/02-after-update-trigger-log-salary-change.json
1736,problem,ASP.NET Core Problems,64,API Design Problems,3,Swagger Documentation,3,problem/aspnet-core/03-api-design-problems/swagger-documentation.json
1737,problem,SQL Problems,64,SQL Advanced,3,Create a Non-Clustered Index,3,problem/sql/03-sql-advanced/03-create-nonclustered-index.json
1738,problem,ASP.NET Core Problems,64,API Design Problems,3,Response Caching,4,problem/aspnet-core/03-api-design-problems/response-caching.json
1739,problem,SQL Problems,64,SQL Advanced,3,Transaction with Explicit ROLLBACK,4,problem/sql/03-sql-advanced/04-transaction-with-rollback.json
1740,problem,ASP.NET Core Problems,64,API Design Problems,3,Content Negotiation,5,problem/aspnet-core/03-api-design-problems/content-negotiation.json
1741,problem,SQL Problems,64,SQL Advanced,3,Isolation Level — SERIALIZABLE,5,problem/sql/03-sql-advanced/05-isolation-level-serializable.json
1742,problem,ASP.NET Core Problems,64,API Design Problems,3,API Error Handling,6,problem/aspnet-core/03-api-design-problems/api-error-handling.json
1743,problem,SQL Problems,64,SQL Advanced,3,TRY/CATCH — Robust Error Handling,6,problem/sql/03-sql-advanced/06-try-catch-error-handling.json
1744,problem,SQL Problems,64,SQL Advanced,3,Dynamic SQL with sp_executesql,7,problem/sql/03-sql-advanced/07-dynamic-sql-search.json
1745,problem,SQL Problems,64,SQL Advanced,3,Clustered Columnstore Index for Analytics,8,problem/sql/03-sql-advanced/08-clustered-columnstore-index.json
1746,problem,SQL Problems,64,SQL Advanced,3,Enable READ COMMITTED SNAPSHOT Isolation,9,problem/sql/03-sql-advanced/09-snapshot-isolation.json
1747,problem,SQL Problems,64,SQL Advanced,3,INSTEAD OF Trigger on a View,10,problem/sql/03-sql-advanced/10-instead-of-trigger-insert-view.json
1748,problem,ASP.NET Core Problems,64,Middleware Pipeline Problems,4,Middleware Ordering,1,problem/aspnet-core/04-middleware-pipeline-problems/middleware-ordering.json
1749,problem,Low Level Design Problems,64,Hotel Management System,4,Design Hotel Room and Reservation System,1,problem/lld/hotel-management/hotel-basic.json
1750,problem,ASP.NET Core Problems,64,Middleware Pipeline Problems,4,Exception Handling Middleware,2,problem/aspnet-core/04-middleware-pipeline-problems/exception-handling-middleware.json
1751,problem,Low Level Design Problems,64,Hotel Management System,4,"Hotel: Cancellation, Waitlist, and Pricing Rules",2,problem/lld/hotel-management/hotel-advanced.json
1752,problem,ASP.NET Core Problems,64,Middleware Pipeline Problems,4,CORS Configuration,3,problem/aspnet-core/04-middleware-pipeline-problems/cors-configuration.json
1753,problem,ASP.NET Core Problems,64,Middleware Pipeline Problems,4,Request Logging,4,problem/aspnet-core/04-middleware-pipeline-problems/request-logging.json
1754,problem,ASP.NET Core Problems,64,Middleware Pipeline Problems,4,Custom Middleware,5,problem/aspnet-core/04-middleware-pipeline-problems/custom-middleware.json
1755,problem,ASP.NET Core Problems,64,Middleware Pipeline Problems,4,Response Compression,6,problem/aspnet-core/04-middleware-pipeline-problems/response-compression.json
1756,problem,ASP.NET Core Problems,64,Dependency Injection Problems,5,Service Lifetimes,1,problem/aspnet-core/05-dependency-injection-problems/service-lifetimes.json
1757,problem,Low Level Design Problems,64,Library Management System,5,Design a Library Management System,1,problem/lld/library-management/library-basic.json
1758,problem,ASP.NET Core Problems,64,Dependency Injection Problems,5,IoC Container Setup,2,problem/aspnet-core/05-dependency-injection-problems/ioc-container-setup.json
1759,problem,Low Level Design Problems,64,Library Management System,5,"Library: Reservations, Notifications, and Fine Policies",2,problem/lld/library-management/library-advanced.json
1760,problem,ASP.NET Core Problems,64,Dependency Injection Problems,5,Factory Pattern with DI,3,problem/aspnet-core/05-dependency-injection-problems/factory-pattern-di.json
1761,problem,ASP.NET Core Problems,64,Dependency Injection Problems,5,Options Pattern,4,problem/aspnet-core/05-dependency-injection-problems/options-pattern.json
1762,problem,ASP.NET Core Problems,64,Dependency Injection Problems,5,Scoped vs Transient vs Singleton,5,problem/aspnet-core/05-dependency-injection-problems/scoped-vs-transient-vs-singleton.json
1763,problem,ASP.NET Core Problems,64,EF Core Problems,6,DbContext Configuration,1,problem/aspnet-core/06-ef-core-problems/dbcontext-configuration.json
1764,problem,Low Level Design Problems,64,Vending Machine,6,Design a Vending Machine,1,problem/lld/vending-machine/vending-basic.json
1765,problem,ASP.NET Core Problems,64,EF Core Problems,6,Relationships Configuration,2,problem/aspnet-core/06-ef-core-problems/relationships-configuration.json
1766,problem,Low Level Design Problems,64,Vending Machine,6,Vending Machine: Coin Denominations and Exact Change,2,problem/lld/vending-machine/vending-advanced.json
1767,problem,ASP.NET Core Problems,64,EF Core Problems,6,Eager vs Lazy Loading,3,problem/aspnet-core/06-ef-core-problems/eager-vs-lazy-loading.json
1768,problem,ASP.NET Core Problems,64,EF Core Problems,6,Query Optimization,4,problem/aspnet-core/06-ef-core-problems/query-optimization.json
1769,problem,ASP.NET Core Problems,64,EF Core Problems,6,Migrations Best Practices,5,problem/aspnet-core/06-ef-core-problems/migrations-best-practices.json
1770,problem,ASP.NET Core Problems,64,Authentication & Authorization Problems,7,JWT Authentication,1,problem/aspnet-core/07-authentication-authorization-problems/jwt-authentication.json
1771,problem,Low Level Design Problems,64,Movie Ticket Booking System,7,Design a Movie Ticket Booking System,1,problem/lld/movie-ticket-booking/movie-basic.json
1772,problem,ASP.NET Core Problems,64,Authentication & Authorization Problems,7,Identity Server Setup,2,problem/aspnet-core/07-authentication-authorization-problems/identity-server-setup.json
1773,problem,Low Level Design Problems,64,Movie Ticket Booking System,7,"Movie Booking: Waitlist, Pricing Rules, and Showtimes",2,problem/lld/movie-ticket-booking/movie-advanced.json
1774,problem,ASP.NET Core Problems,64,Authentication & Authorization Problems,7,Role-Based Access Control,3,problem/aspnet-core/07-authentication-authorization-problems/role-based-access.json
1775,problem,ASP.NET Core Problems,64,Authentication & Authorization Problems,7,Policy-Based Authorization,4,problem/aspnet-core/07-authentication-authorization-problems/policy-based-authorization.json
1776,problem,ASP.NET Core Problems,64,Authentication & Authorization Problems,7,Cookie Authentication,5,problem/aspnet-core/07-authentication-authorization-problems/cookie-authentication.json
1777,problem,ASP.NET Core Problems,64,Testing & Debugging Problems,8,Unit Testing Controllers,1,problem/aspnet-core/08-testing-debugging-problems/unit-testing-controllers.json
1778,problem,Low Level Design Problems,64,Tic Tac Toe Game,8,Design a Tic Tac Toe Game,1,problem/lld/tic-tac-toe-game/tictactoe-basic.json
1779,problem,ASP.NET Core Problems,64,Testing & Debugging Problems,8,Integration Testing,2,problem/aspnet-core/08-testing-debugging-problems/integration-testing.json
1780,problem,Low Level Design Problems,64,Tic Tac Toe Game,8,"Tic Tac Toe: Undo, AI Opponent, and Scoring",2,problem/lld/tic-tac-toe-game/tictactoe-advanced.json
1781,problem,ASP.NET Core Problems,64,Testing & Debugging Problems,8,Logging Best Practices,3,problem/aspnet-core/08-testing-debugging-problems/logging-best-practices.json
1782,problem,ASP.NET Core Problems,64,Testing & Debugging Problems,8,Health Checks,4,problem/aspnet-core/08-testing-debugging-problems/health-checks.json
1783,problem,ASP.NET Core Problems,64,Testing & Debugging Problems,8,Profiling and Debugging,5,problem/aspnet-core/08-testing-debugging-problems/profiling-debugging.json
1784,problem,Low Level Design Problems,64,Facebook News Feed,9,Design Facebook News Feed,1,problem/lld/facebook-news-feed/news-feed-basic.json
1785,problem,Low Level Design Problems,64,Facebook News Feed,9,"News Feed: Caching, Pagination, and Real-time Updates",2,problem/lld/facebook-news-feed/news-feed-advanced.json
1786,problem,Low Level Design Problems,64,WhatsApp Chat System,10,Design WhatsApp Chat System,1,problem/lld/whatsapp-chat/chat-basic.json
1787,problem,Low Level Design Problems,64,WhatsApp Chat System,10,"Chat: Presence, Typing Indicators, and Message Queue",2,problem/lld/whatsapp-chat/chat-advanced.json
1788,problem,Low Level Design Problems,64,Banking Application,11,Design a Banking Application,1,problem/lld/banking-app/banking-basic.json
1789,problem,Low Level Design Problems,64,Banking Application,11,"Banking: Transfers, Fraud Detection, and Audit Logging",2,problem/lld/banking-app/banking-advanced.json
1790,problem,Low Level Design Problems,64,Payment Gateway,12,Design a Payment Gateway,1,problem/lld/payment-gateway/payment-basic.json
1791,problem,Low Level Design Problems,64,Payment Gateway,12,"Payment Gateway: Refunds, Webhooks, and Idempotency",2,problem/lld/payment-gateway/payment-advanced.json
1792,problem,Low Level Design Problems,64,Uber Ride Sharing,13,Design Uber Ride Sharing,1,problem/lld/uber-ride-sharing/uber-basic.json
1793,problem,Low Level Design Problems,64,Uber Ride Sharing,13,"Uber: Surge Pricing, Notifications, and Driver Allocation",2,problem/lld/uber-ride-sharing/uber-advanced.json
1794,problem,Low Level Design Problems,64,Airbnb Booking System,14,Design Airbnb Booking System,1,problem/lld/airbnb-booking/airbnb-basic.json
1795,problem,Low Level Design Problems,64,Airbnb Booking System,14,"Airbnb: Search, Calendar Management, and Pricing Rules",2,problem/lld/airbnb-booking/airbnb-advanced.json
1796,problem,Low Level Design Problems,64,Amazon E-commerce,15,Design Amazon E-commerce System,1,problem/lld/amazon-ecommerce/amazon-basic.json
1797,problem,Low Level Design Problems,64,Amazon E-commerce,15,"Amazon: Inventory, Recommendations, and Wishlists",2,problem/lld/amazon-ecommerce/amazon-advanced.json
1798,problem,Low Level Design Problems,64,Netflix Video Streaming,16,Design Netflix Video Streaming,1,problem/lld/netflix-streaming/netflix-basic.json
1799,problem,Low Level Design Problems,64,Netflix Video Streaming,16,"Netflix: Recommendations, Profiles, and Offline Downloads",2,problem/lld/netflix-streaming/netflix-advanced.json
1800,problem,Low Level Design Problems,64,Spotify Music Streaming,17,Design Spotify Music Streaming,1,problem/lld/spotify-music/spotify-basic.json
1801,problem,Low Level Design Problems,64,Spotify Music Streaming,17,"Spotify: Recommendations, Lyrics Sync, and Caching",2,problem/lld/spotify-music/spotify-advanced.json
1802,problem,Low Level Design Problems,64,Twitter Social Media,18,Design Twitter Social Media,1,problem/lld/twitter-social/twitter-basic.json
1803,problem,Low Level Design Problems,64,Twitter Social Media,18,"Twitter: Trends, Search, and Hashtags",2,problem/lld/twitter-social/twitter-advanced.json
1804,problem,Low Level Design Problems,64,LinkedIn Professional Network,19,Design LinkedIn Professional Network,1,problem/lld/linkedin-professional/linkedin-basic.json
1805,problem,Low Level Design Problems,64,LinkedIn Professional Network,19,"LinkedIn: Job Matching, Recommendations, and Skill Endorsements",2,problem/lld/linkedin-professional/linkedin-advanced.json
1806,problem,Low Level Design Problems,64,Instagram Photo Sharing,20,Design Instagram Photo Sharing,1,problem/lld/instagram-photo-sharing/instagram-basic.json
1807,problem,Low Level Design Problems,64,Instagram Photo Sharing,20,"Instagram: Stories, Filters, and Notifications",2,problem/lld/instagram-photo-sharing/instagram-advanced.json
1808,problem,Low Level Design Problems,64,YouTube Video Platform,21,Design YouTube Video Platform,1,problem/lld/youtube-video/youtube-basic.json
1809,problem,Low Level Design Problems,64,YouTube Video Platform,21,"YouTube: Recommendations, Monetization, and Analytics",2,problem/lld/youtube-video/youtube-advanced.json
1810,problem,Low Level Design Problems,64,Google Drive File Storage,22,Design Google Drive File Storage,1,problem/lld/google-drive-storage/drive-basic.json
1811,problem,Low Level Design Problems,64,Google Drive File Storage,22,"Drive: Versioning, Sync, and Collaboration",2,problem/lld/google-drive-storage/drive-advanced.json
1812,problem,Low Level Design Problems,64,Slack Team Messaging,23,Design Slack Team Messaging,1,problem/lld/slack-messaging/slack-basic.json
1813,problem,Low Level Design Problems,64,Slack Team Messaging,23,"Slack: Search, Notifications, and Integrations",2,problem/lld/slack-messaging/slack-advanced.json
1814,problem,Low Level Design Problems,64,Zoom Video Conferencing,24,Design Zoom Video Conferencing,1,problem/lld/zoom-conferencing/zoom-basic.json
1815,problem,Low Level Design Problems,64,Zoom Video Conferencing,24,"Zoom: Breakout Rooms, Chat, and Scaling",2,problem/lld/zoom-conferencing/zoom-advanced.json
1816,problem,Low Level Design Problems,64,Food Delivery App,25,Design Food Delivery App,1,problem/lld/food-delivery/food-basic.json
1817,problem,Low Level Design Problems,64,Food Delivery App,25,"Food Delivery: Pricing, Matching, and Notifications",2,problem/lld/food-delivery/food-advanced.json
1818,problem,System Design Problems,65,React System Design,1,Design Scalable React State Architecture,1,problem/system-design/react-system-design/scalable-react-state-architecture.json
1819,problem,System Design Problems,65,React System Design,1,Design Micro-Frontend Architecture,2,problem/system-design/react-system-design/react-micro-frontends.json
1820,problem,System Design Problems,65,React System Design,1,Design SSR/SSG Hybrid Rendering Strategy,3,problem/system-design/react-system-design/react-ssr-ssg-hybrid.json
1821,problem,System Design Problems,65,ASP.NET Core System Design,2,Design Scalable ASP.NET Core APIs,1,problem/system-design/aspnet-system-design/scalable-aspnet-api-design.json
1822,problem,System Design Problems,65,ASP.NET Core System Design,2,Design Microservices Communication in ASP.NET Core,2,problem/system-design/aspnet-system-design/aspnet-microservices-communication.json
1823,problem,System Design Problems,65,ASP.NET Core System Design,2,Design Event-Driven Architecture with ASP.NET Core,3,problem/system-design/aspnet-system-design/aspnet-messaging-event-driven.json
1824,problem,System Design Problems,65,ASP.NET Core System Design,2,Design Distributed Caching for ASP.NET Core,4,problem/system-design/aspnet-system-design/aspnet-distributed-caching.json
1825,problem,System Design Problems,65,ASP.NET Core System Design,2,Design Resilience Patterns for ASP.NET Core,5,problem/system-design/aspnet-system-design/aspnet-resilience-circuit-breaker.json
